"district","hour","sex1","sex2"
"7702","11am",54616.589,61994.001
"7703","11am",43621.559,36186.072
"7704","11am",26062.673,38783.969
"7705","11am",15023.826,17018.735
"7706","11am",16346.545,18369.468
"7707","11am",20874.728,22143.995
"7708","11am",17214.506,27788.423
"7709","11am",24600.052,20919.967
"7710","11am",19950.685,26905.267
"7711","11am",27903.308,36162.918
"7712","11am",22955.933,28244.832
"7713","11am",11825.319,14406.922
"7714","11am",22034.512,32915.97
"7715","11am",12705.617,14543.564
"7716","11am",34554.031,31905.112
"7801","11am",17474.295,24628.143
"7802","11am",19980.842,22842.974
"7803","11am",27489.696,41882.652
"7804","11am",15528.201,15624.967
"7805","11am",31699.924,34949.539
"7806","11am",32755.947,38842.703
"7807","11am",17604.56,24955.456
"7808","11am",14115.565,23018.826
"7809","11am",22812.471,26278.544
"7810","11am",7098.726,8606.389
"7811","11am",19336.058,33420.019
"7812","11am",76781.626,82656.025
"7813","11am",14096.347,14264.51
"7814","11am",7411.52,6299.713
"7815","11am",10011.799,13830.376
"7816","11am",57302.677,58392.966
"9101","11am",41492.602,38999.608
"9102","11am",15913.847,20466.248
"9103","11am",19870.572,28366.723
"9104","11am",13285.63,16878.61
"9105","11am",32880.625,31132.792
"9106","11am",33312.099,33136.217
"9107","11am",25456.49,29710.121
"9108","11am",17328.189,23542.286
