"IDH";"KREVI"
"020757";"2"
"P02192";"2"
"P02957";"2"
"034014";"5"
"006619";"1"
"006620";"1"
"P05603";"6"
"013864";"6"
"012429";"7"
"P04550";"7"
"P00203";"3"
"P01777";"2"
"015394";"5"
"019093";"6"
"P02960";"5"
"P08550";"1"
"P08408";"1"
"033185";"2"
"012856";"8"
"021328";"1"
"031500";"9"
"017658";"4"
"019092";"5"
"018277";"7"
"019758";"6"
"030159";"1"
"P02307";"1"
"015120";"9"
"P06043";"1"
"018617";"3"
"018618";"2"
"019251";"5"
"020159";"2"
"021227";"6"
"033844";"3"
"018427";"1"
"016881";"6"
"034225";"6"
"034223";"7"
"P04927";"1"
"P01764";"1"
"034229";"2"
"009253";"2"
"034263";"2"
"012358";"7"
"032810";"8"
"016584";"1"
"020755";"2"
"013117";"1"
"031948";"6"
"034044";"9"
"006006";"3"
"018274";"2"
"010933";"1"
"033248";"2"
"033273";"2"
"015919";"5"
"016687";"7"
"012297";"8"
"012768";"6"
"021187";"9"
"021276";"8"
"034514";"6"
"P01835";"1"
"P05035";"2"
"017316";"9"
"017740";"4"
"P07321";"5"
"030181";"1"
"011491";"1"
"011658";"1"
"012585";"1"
"012643";"1"
"021458";"2"
"P03144";"1"
"020533";"4"
"018216";"3"
"011744";"1"
"P00950";"1"
"P00943";"1"
"015613";"2"
"P00821";"5"
"P03813";"1"
"P03814";"1"
"033460";"2"
"006598";"6"
"010393";"9"
"007657";"2"
"007658";"2"
"P08055";"2"
"011046";"2"
"015615";"2"
"019156";"1"
"016361";"6"
"032682";"6"
"032722";"7"
"008337";"3"
"033611";"1"
"P01778";"2"
"033503";"4"
"033504";"3"
"P01779";"1"
"021668";"4"
"P05793";"5"
"P04215";"1"
"034219";"2"
"P05794";"1"
"031897";"3"
"P05851";"7"
"009377";"2"
"P01876";"1"
"032981";"3"
"P03139";"4"
"014559";"1"
"014708";"3"
"P02699";"3"
"P01869";"1"
"009023";"8"
"P05416";"3"
"032663";"1"
"015917";"6"
"034278";"6"
"032901";"7"
"006004";"1"
"010392";"6"
"P04938";"6"
"030762";"5"
"008775";"9"
"008802";"2"
"009163";"9"
"012698";"7"
"P02215";"5"
"012485";"6"
"030182";"1"
"030404";"1"
"014743";"2"
"015065";"1"
"014303";"5"
"P05418";"5"
"034253";"3"
"033227";"1"
"P03036";"5"
"P04516";"3"
"P03093";"1"
"011004";"5"
"015066";"1"
"P04594";"4"
"P05917";"4"
"032633";"6"
"P04946";"3"
"P03326";"8"
"033757";"3"
"030720";"9"
"006758";"7"
"007689";"8"
"P07264";"5"
"P05764";"1"
"P05755";"1"
"P02206";"4"
"009008";"1"
"009547";"2"
"033226";"6"
"008377";"6"
"013330";"1"
"021234";"8"
"012491";"5"
"033413";"2"
"033758";"5"
"020018";"3"
"033303";"4"
"P05761";"7"
"P05509";"3"
"P05494";"1"
"P08376";"9"
"017198";"9"
"033044";"3"
"P00196";"2"
"030880";"9"
"009057";"2"
"P02282";"6"
"006680";"8"
"009606";"9"
"017261";"4"
"P04523";"1"
"P03016";"2"
"019973";"1"
"P05505";"3"
"P05746";"2"
"P03882";"1"
"P01928";"5"
"016857";"2"
"007648";"1"
"030643";"1"
"030644";"1"
"030730";"3"
"017920";"1"
"017921";"1"
"004969";"1"
"030619";"6"
"004179";"1"
"013100";"7"
"031694";"7"
"021453";"2"
"032348";"2"
"P04534";"2"
"031663";"1"
"004834";"3"
"005246";"1"
"003697";"2"
"003776";"2"
"004041";"1"
"004064";"2"
"005472";"8"
"P00529";"2"
"P05770";"5"
"033733";"4"
"033734";"1"
"016820";"3"
"P05760";"2"
"P05511";"2"
"008387";"1"
"008388";"3"
"010973";"1"
"P01713";"1"
"005078";"1"
"P03075";"2"
"016855";"2"
"004836";"2"
"004109";"2"
"007273";"2"
"005966";"1"
"P05513";"2"
"016819";"2"
"014167";"1"
"009059";"6"
"017527";"6"
"031208";"2"
"003411";"1"
"033307";"2"
"016352";"1"
"016358";"3"
"016359";"3"
"P07036";"1"
"P05759";"1"
"013329";"2"
"004544";"2"
"004967";"2"
"003688";"1"
"009046";"6"
"033327";"1"
"P05749";"2"
"017134";"1"
"016821";"3"
"P05512";"4"
"016779";"2"
"016781";"1"
"017944";"2"
"000753";"4"
"017450";"2"
"P05751";"2"
"P05747";"1"
"P03015";"2"
"003912";"2"
"032989";"7"
"018876";"2"
"009053";"5"
"P05248";"7"
"P05766";"1"
"P07028";"2"
"P05473";"6"
"P01925";"4"
"P00168";"2"
"011002";"2"
"P02296";"2"
"009613";"5"
"009614";"2"
"009011";"3"
"009012";"1"
"031232";"2"
"031233";"5"
"P05737";"1"
"P05738";"1"
"013767";"3"
"P05840";"2"
"034349";"1"
"020630";"7"
"015437";"2"
"P04939";"1"
"004228";"1"
"021586";"2"
"006848";"1"
"002600";"6"
"032743";"2"
"032775";"2"
"017605";"1"
"001404";"2"
"017161";"4"
"032852";"1"
"010308";"4"
"007601";"1"
"P00528";"1"
"009473";"7"
"P01745";"8"
"004700";"4"
"020631";"5"
"020632";"4"
"009548";"2"
"033310";"2"
"033311";"1"
"011403";"1"
"017416";"1"
"010592";"9"
"008781";"6"
"019711";"6"
"020773";"1"
"019520";"7"
"008892";"2"
"010309";"5"
"015076";"2"
"007345";"4"
"007587";"1"
"007003";"1"
"008782";"2"
"010590";"3"
"008759";"1"
"P08247";"4"
"032266";"2"
"032607";"6"
"000902";"2"
"034135";"2"
"017544";"1"
"019192";"7"
"015287";"1"
"P04763";"1"
"P05707";"2"
"019590";"3"
"P07063";"2"
"017957";"4"
"008657";"4"
"030405";"1"
"008788";"5"
"008756";"2"
"017655";"1"
"009911";"2"
"P04892";"1"
"008985";"3"
"007557";"2"
"009042";"1"
"009279";"1"
"030642";"1"
"018002";"4"
"017417";"2"
"008658";"8"
"030817";"2"
"017956";"2"
"010588";"3"
"006444";"1"
"007005";"1"
"010758";"1"
"P04764";"1"
"001846";"3"
"000474";"1"
"009280";"4"
"010589";"2"
"002053";"4"
"002353";"3"
"018668";"2"
"020468";"1"
"001302";"4"
"001103";"5"
"P05056";"3"
"003735";"1"
"007148";"1"
"006976";"6"
"031031";"3"
"002659";"8"
"018136";"6"
"P05691";"1"
"P05697";"1"
"002352";"5"
"003338";"7"
"002282";"5"
"003337";"3"
"002061";"6"
"P07048";"5"
"019778";"5"
"020715";"1"
"017894";"1"
"P05059";"1"
"P08081";"1"
"008630";"2"
"004083";"1"
"032652";"2"
"032653";"3"
"032164";"2"
"032165";"2"
"004052";"3"
"004081";"3"
"004062";"3"
"P05687";"8"
"020527";"1"
"030183";"2"
"004780";"5"
"P07997";"2"
"002926";"3"
"004781";"2"
"P03397";"2"
"017154";"2"
"P04192";"2"
"P07478";"2"
"015286";"1"
"021104";"3"
"P05050";"2"
"P05467";"8"
"P05468";"7"
"005240";"2"
"006465";"2"
"005042";"1"
"004071";"2"
"003059";"1"
"007646";"2"
"005986";"6"
"P07769";"4"
"P07770";"2"
"006876";"2"
"007039";"1"
"P00147";"2"
"032194";"1"
"P02269";"2"
"006331";"3"
"013951";"8"
"021108";"8"
"P04247";"5"
"020666";"1"
"005954";"1"
"007886";"2"
"005588";"1"
"010556";"5"
"009243";"4"
"010021";"1"
"014450";"2"
"P03263";"8"
"P08271";"9"
"003080";"2"
"P04108";"1"
"006978";"2"
"006078";"2"
"P07006";"1"
"019914";"1"
"020610";"3"
"P07192";"3"
"020662";"1"
"016530";"1"
"015381";"4"
"P07047";"2"
"017468";"1"
"021106";"5"
"019772";"1"
"P01653";"2"
"009558";"2"
"019608";"1"
"P07837";"1"
"P01732";"3"
"P07951";"1"
"011157";"1"
"021491";"1"
"006828";"1"
"007647";"1"
"016706";"2"
"P01058";"3"
"017718";"2"
"020046";"2"
"020674";"2"
"020675";"1"
"019448";"1"
"017000";"4"
"017571";"6"
"002750";"2"
"005366";"3"
"P02163";"1"
"P04554";"5"
"031125";"2"
"013798";"7"
"015489";"2"
"016343";"2"
"P07188";"7"
"020676";"1"
"P02664";"5"
"021068";"2"
"012846";"1"
"008964";"1"
"007002";"1"
"007001";"2"
"P01796";"2"
"012854";"3"
"P04555";"8"
"033038";"7"
"033041";"4"
"P04105";"1"
"032108";"2"
"003927";"2"
"017649";"1"
"017650";"1"
"P00169";"1"
"P02119";"2"
"017470";"2"
"020528";"2"
"017865";"1"
"003511";"1"
"006076";"1"
"007279";"2"
"018059";"1"
"P05705";"3"
"P02665";"2"
"P07051";"2"
"020664";"2"
"020185";"1"
"021867";"2"
"P05773";"4"
"P01064";"1"
"011638";"2"
"004938";"5"
"P01753";"8"
"030653";"1"
"P04448";"2"
"032196";"1"
"021951";"4"
"P07040";"2"
"002598";"3"
"003079";"5"
"003507";"2"
"001553";"3"
"016344";"2"
"011167";"1"
"013508";"2"
"P07427";"5"
"018337";"8"
"007144";"4"
"001888";"2"
"006069";"6"
"003172";"1"
"008239";"2"
"P02153";"4"
"006064";"2"
"017902";"2"
"P02151";"2"
"P01216";"2"
"005965";"1"
"013520";"6"
"013715";"3"
"021658";"2"
"P07156";"3"
"017047";"2"
"008490";"3"
"001991";"3"
"005762";"3"
"020076";"2"
"016248";"1"
"P05052";"1"
"018431";"3"
"032998";"8"
"013719";"6"
"033609";"7"
"010160";"6"
"P01758";"5"
"017864";"1"
"017493";"1"
"020670";"1"
"020044";"4"
"P05053";"1"
"020741";"1"
"032585";"7"
"018846";"5"
"011427";"4"
"P01765";"1"
"015018";"9"
"015039";"7"
"015487";"6"
"015655";"2"
"P01728";"5"
"P01756";"7"
"P01749";"3"
"009241";"3"
"P02295";"4"
"019863";"1"
"002749";"1"
"019323";"1"
"007066";"5"
"P02409";"2"
"P02410";"2"
"018843";"2"
"003185";"4"
"007078";"2"
"003242";"6"
"008715";"1"
"003081";"2"
"P02152";"2"
"001682";"1"
"007145";"2"
"016256";"3"
"011792";"3"
"002076";"1"
"003179";"2"
"018266";"4"
"018107";"2"
"019002";"3"
"006149";"1"
"P03763";"2"
"007791";"1"
"005763";"2"
"008369";"4"
"002855";"9"
"P07838";"6"
"001552";"2"
"P01624";"4"
"002574";"1"
"P03245";"1"
"019867";"6"
"P01798";"2"
"P01912";"3"
"019868";"3"
"031892";"2"
"P01318";"1"
"006652";"1"
"021580";"1"
"018768";"3"
"017253";"7"
"P01501";"1"
"P07134";"1"
"P03598";"2"
"P03592";"1"
"P03593";"1"
"033287";"6"
"020128";"1"
"017250";"9"
"020166";"1"
"020934";"6"
"021168";"3"
"019194";"9"
"021167";"5"
"020080";"4"
"020081";"3"
"020082";"2"
"021567";"1"
"016692";"5"
"021583";"1"
"021584";"8"
"003512";"2"
"003182";"3"
"002748";"1"
"016636";"2"
"019191";"8"
"031863";"2"
"P04331";"1"
"P01508";"2"
"P00130";"1"
"032341";"1"
"008088";"2"
"P05153";"3"
"P03384";"4"
"P03411";"7"
"P01504";"1"
"P01295";"2"
"P01519";"1"
"P01513";"1"
"P01514";"3"
"P01321";"5"
"P03584";"2"
"P01515";"1"
"P01496";"2"
"P01489";"4"
"031843";"2"
"007913";"2"
"P03388";"1"
"P01660";"2"
"016293";"1"
"018236";"2"
"P04231";"9"
"004940";"1"
"P08257";"2"
"003174";"3"
"P01622";"8"
"012330";"2"
"013498";"4"
"019850";"2"
"031137";"1"
"P04345";"1"
"P04347";"1"
"P01089";"1"
"P03451";"1"
"007104";"3"
"007884";"1"
"P02388";"7"
"003513";"1"
"002077";"2"
"007142";"1"
"008207";"2"
"031138";"2"
"018082";"4"
"P05137";"1"
"006656";"1"
"018235";"1"
"016735";"4"
"003925";"5"
"002407";"1"
"001353";"1"
"P01033";"3"
"P04201";"1"
"P03521";"3"
"P05804";"2"
"008259";"2"
"003403";"4"
"001889";"5"
"002147";"4"
"003186";"4"
"011333";"5"
"015390";"3"
"P07724";"4"
"011151";"5"
"011953";"6"
"P03509";"2"
"P03424";"1"
"008258";"2"
"P03829";"4"
"P01020";"4"
"P01791";"1"
"P03013";"2"
"015569";"1"
"P01091";"1"
"016633";"1"
"P04551";"7"
"032535";"1"
"P03835";"2"
"P05802";"2"
"P05139";"9"
"001542";"1"
"005497";"4"
"003593";"1"
"009014";"2"
"003521";"5"
"002080";"6"
"001354";"2"
"032997";"1"
"P03652";"1"
"032319";"1"
"007143";"1"
"003591";"6"
"006068";"2"
"007101";"3"
"002118";"1"
"002778";"3"
"001831";"4"
"014113";"2"
"020360";"6"
"004240";"3"
"003140";"1"
"020381";"1"
"P01986";"4"
"P00484";"3"
"P00485";"1"
"P05127";"2"
"010070";"2"
"P01005";"3"
"P01006";"3"
"030190";"4"
"007160";"1"
"P04224";"1"
"017262";"2"
"008385";"2"
"009555";"1"
"P07733";"6"
"015151";"2"
"003590";"3"
"002313";"1"
"010069";"1"
"P05138";"5"
"P01087";"3"
"P01088";"2"
"031383";"2"
"007885";"1"
"016449";"3"
"P07953";"1"
"030204";"2"
"030205";"4"
"P04254";"1"
"P04252";"2"
"P05141";"1"
"008597";"1"
"P00486";"2"
"P02035";"2"
"P01083";"2"
"010846";"5"
"P05142";"6"
"030594";"1"
"P00642";"2"
"P00649";"1"
"011425";"2"
"016342";"1"
"P03834";"1"
"030294";"1"
"P04664";"3"
"032549";"3"
"P01657";"3"
"P01082";"1"
"P00481";"1"
"P00292";"3"
"005029";"8"
"015932";"2"
"017597";"6"
"012546";"6"
"009791";"2"
"000546";"4"
"P02389";"5"
"P05870";"6"
"P05469";"7"
"015564";"2"
"P08396";"2"
"006992";"3"
"005455";"2"
"031363";"2"
"014210";"1"
"006523";"3"
"006917";"2"
"005567";"3"
"P01425";"5"
"P04531";"3"
"014416";"3"
"033181";"4"
"018915";"4"
"P04671";"1"
"P05879";"4"
"007403";"2"
"007404";"3"
"001089";"3"
"006698";"2"
"005258";"6"
"012545";"4"
"P02997";"5"
"007366";"1"
"031567";"1"
"031447";"7"
"002047";"8"
"004250";"1"
"005524";"1"
"007415";"3"
"033924";"2"
"019326";"4"
"018186";"1"
"018908";"2"
"015563";"1"
"032212";"6"
"015643";"8"
"011797";"8"
"010937";"1"
"P00807";"2"
"005379";"2"
"P00632";"1"
"019658";"1"
"010571";"3"
"031176";"1"
"019882";"4"
"019931";"6"
"033612";"5"
"018913";"1"
"P03022";"3"
"006834";"5"
"033833";"7"
"013949";"7"
"018980";"2"
"005376";"1"
"032259";"7"
"007047";"8"
"006292";"2"
"P00909";"3"
"005569";"2"
"002402";"1"
"016393";"1"
"034350";"7"
"002701";"3"
"033220";"1"
"P00232";"1"
"P00809";"3"
"P00245";"6"
"P00811";"3"
"P00812";"4"
"002535";"1"
"P01422";"7"
"016273";"5"
"017524";"8"
"P00795";"4"
"006290";"3"
"P00920";"1"
"P00317";"5"
"P00307";"6"
"P00227";"3"
"005375";"1"
"018476";"5"
"018477";"4"
"032859";"2"
"P00791";"1"
"P00630";"2"
"002401";"1"
"001783";"6"
"P01233";"2"
"002029";"1"
"P07925";"9"
"P07935";"9"
"P00242";"2"
"033075";"1"
"P00629";"9"
"005659";"4"
"005668";"3"
"030696";"3"
"P00519";"7"
"P01783";"5"
"011921";"4"
"P03130";"9"
"032729";"1"
"008806";"4"
"002758";"2"
"007405";"2"
"006490";"3"
"P02523";"1"
"P00839";"5"
"010985";"1"
"006103";"2"
"009114";"4"
"P03134";"9"
"P00320";"2"
"031615";"1"
"001492";"1"
"P00537";"3"
"007363";"3"
"009212";"2"
"001952";"1"
"P03069";"3"
"P00899";"2"
"015690";"1"
"006112";"5"
"001509";"2"
"001664";"1"
"033218";"4"
"010618";"9"
"018469";"2"
"P00337";"1"
"015697";"8"
"P00359";"1"
"032860";"2"
"033398";"1"
"013368";"2"
"012831";"1"
"011231";"5"
"020017";"4"
"012903";"3"
"010616";"3"
"010457";"1"
"010217";"1"
"009472";"1"
"018479";"3"
"007565";"4"
"014119";"2"
"015195";"1"
"019830";"2"
"032735";"1"
"011954";"5"
"012486";"2"
"003568";"1"
"003669";"2"
"031332";"1"
"019475";"8"
"016649";"2"
"001653";"2"
"018854";"6"
"P07976";"7"
"031348";"2"
"002632";"1"
"016797";"1"
"016394";"3"
"013370";"2"
"015218";"1"
"001887";"1"
"002965";"3"
"012830";"1"
"013369";"2"
"009615";"2"
"016135";"3"
"009792";"5"
"001544";"1"
"006991";"1"
"033836";"2"
"019476";"5"
"000680";"3"
"001784";"1"
"002534";"6"
"006488";"5"
"001905";"1"
"002633";"1"
"033831";"1"
"016137";"4"
"008375";"1"
"003516";"2"
"003882";"3"
"003884";"3"
"001507";"2"
"002545";"2"
"032828";"1"
"018993";"5"
"P07534";"5"
"009358";"1"
"033989";"2"
"033985";"1"
"021143";"1"
"021146";"4"
"006808";"1"
"006938";"2"
"003413";"7"
"020432";"1"
"033534";"3"
"006809";"5"
"004493";"1"
"P00568";"1"
"008371";"2"
"033992";"3"
"004811";"1"
"000716";"4"
"P02668";"1"
"020953";"6"
"001088";"5"
"001115";"2"
"030607";"8"
"006484";"4"
"003932";"3"
"033267";"1"
"001117";"2"
"001119";"2"
"001264";"2"
"001419";"2"
"005091";"2"
"005092";"5"
"010125";"8"
"016146";"3"
"030914";"1"
"019629";"1"
"011383";"1"
"034287";"9"
"P00837";"4"
"010082";"5"
"006118";"3"
"005726";"1"
"P04390";"2"
"030348";"1"
"005881";"1"
"012746";"8"
"020950";"7"
"031523";"2"
"013632";"3"
"020412";"1"
"030054";"1"
"019486";"1"
"019483";"3"
"034839";"1"
"P02002";"6"
"P05558";"3"
"014464";"2"
"P04983";"4"
"033744";"1"
"033745";"1"
"P02239";"3"
"003854";"4"
"003855";"1"
"019230";"2"
"019232";"2"
"033984";"4"
"034455";"6"
"013471";"3"
"014535";"3"
"016665";"8"
"017093";"9"
"P04979";"4"
"006990";"1"
"032543";"3"
"033988";"1"
"009359";"1"
"004244";"4"
"P04564";"2"
"P07367";"3"
"033753";"1"
"034147";"8"
"034156";"8"
"P01122";"2"
"030090";"2"
"011959";"2"
"011960";"9"
"018363";"4"
"005513";"2"
"P02278";"1"
"017950";"1"
"017951";"2"
"017952";"1"
"P00471";"1"
"P02041";"3"
"006889";"2"
"019229";"1"
"006891";"1"
"008112";"6"
"001907";"4"
"001699";"2"
"014630";"5"
"034246";"4"
"020097";"8"
"002883";"9"
"P03329";"4"
"P07961";"2"
"010822";"3"
"P02280";"3"
"004242";"3"
"P08670";"1"
"008376";"1"
"P07368";"4"
"011680";"6"
"P03135";"6"
"P04147";"7"
"020980";"4"
"017767";"1"
"P05968";"2"
"P07536";"4"
"017877";"1"
"P07533";"3"
"P07275";"2"
"P00177";"1"
"008232";"3"
"002417";"1"
"012403";"1"
"012404";"1"
"006038";"1"
"008270";"5"
"003895";"2"
"032734";"3"
"006406";"1"
"P00185";"1"
"P04157";"6"
"032253";"7"
"011320";"1"
"009233";"1"
"009563";"2"
"032356";"2"
"P01218";"1"
"P01219";"1"
"011335";"2"
"009838";"3"
"P00572";"1"
"P08677";"3"
"002521";"7"
"032496";"2"
"002642";"6"
"033486";"1"
"030055";"2"
"012479";"9"
"012480";"6"
"P07331";"1"
"031317";"8"
"030376";"5"
"P07286";"1"
"P07333";"2"
"001993";"5"
"002030";"1"
"034351";"1"
"034737";"6"
"007341";"9"
"P01221";"3"
"033762";"1"
"007340";"3"
"000613";"1"
"020539";"2"
"P03058";"1"
"033013";"2"
"016717";"1"
"P02328";"2"
"P04653";"5"
"008114";"6"
"020227";"1"
"P04604";"2"
"020229";"5"
"P01826";"1"
"004245";"1"
"032376";"3"
"034551";"2"
"P01102";"3"
"009920";"2"
"008744";"3"
"001589";"1"
"001590";"1"
"033268";"1"
"004241";"3"
"006478";"1"
"P04125";"1"
"017874";"1"
"014507";"8"
"P00466";"1"
"P03924";"1"
"P04603";"3"
"005600";"1"
"P00038";"2"
"009723";"3"
"034521";"6"
"017343";"1"
"002034";"1"
"P04452";"1"
"032970";"3"
"P04985";"6"
"012078";"5"
"033484";"1"
"P07969";"2"
"P02374";"1"
"021665";"5"
"003090";"4"
"002390";"1"
"001951";"2"
"P02225";"1"
"016145";"9"
"004830";"1"
"003859";"1"
"002416";"2"
"015459";"2"
"P08708";"7"
"034382";"6"
"034393";"7"
"030522";"7"
"020613";"2"
"P00842";"4"
"021767";"6"
"P08710";"8"
"P03678";"2"
"002645";"1"
"000861";"2"
"020086";"1"
"005152";"3"
"P00843";"7"
"P01878";"2"
"012980";"8"
"P05633";"9"
"006849";"1"
"006701";"1"
"033206";"4"
"008468";"7"
"019916";"9"
"P02341";"3"
"011780";"7"
"004254";"1"
"030523";"4"
"031205";"9"
"P02926";"7"
"004494";"1"
"005758";"1"
"005759";"2"
"013823";"1"
"P02991";"5"
"009430";"5"
"009607";"5"
"021305";"9"
"012755";"6"
"012757";"9"
"012745";"8"
"012750";"8"
"012751";"8"
"005634";"2"
"005636";"3"
"021303";"9"
"020989";"8"
"020990";"4"
"P01576";"7"
"P01578";"8"
"031197";"6"
"P01707";"1"
"P02237";"2"
"006890";"3"
"016417";"9"
"P03653";"2"
"000852";"1"
"006647";"1"
"008962";"1"
"006039";"9"
"006040";"7"
"031837";"9"
"032277";"6"
"020760";"9"
"020762";"7"
"P00548";"1"
"007141";"2"
"P02221";"1"
"P02229";"2"
"020087";"2"
"001071";"1"
"001142";"1"
"008961";"1"
"009429";"2"
"019233";"2"
"006225";"2"
"007457";"2"
"007458";"1"
"020988";"5"
"015408";"8"
"006489";"2"
"P03564";"5"
"P04505";"7"
"000860";"1"
"021176";"4"
"012102";"6"
"012754";"7"
"012599";"2"
"P03496";"2"
"006477";"1"
"P01647";"2"
"031656";"1"
"P01648";"2"
"P01646";"2"
"015978";"2"
"P00134";"1"
"003247";"2"
"003320";"1"
"P01999";"9"
"005787";"1"
"006912";"1"
"016663";"6"
"011337";"3"
"032418";"2"
"013523";"8"
"031286";"1"
"010123";"8"
"015325";"1"
"012598";"1"
"020895";"2"
"016144";"7"
"012935";"8"
"012936";"9"
"P00062";"2"
"P04132";"1"
"P01568";"1"
"P01569";"4"
"004207";"2"
"004209";"5"
"P07876";"9"
"011892";"5"
"020928";"1"
"012660";"8"
"020792";"1"
"P04155";"1"
"P01571";"1"
"P03495";"1"
"012268";"5"
"007456";"2"
"005599";"3"
"021316";"8"
"021312";"9"
"033093";"2"
"003909";"1"
"005093";"4"
"005637";"2"
"006036";"1"
"014577";"7"
"018744";"4"
"018745";"2"
"005877";"6"
"P05568";"9"
"P07007";"1"
"030361";"2"
"032779";"2"
"030382";"2"
"P00110";"1"
"P02729";"1"
"P04389";"1"
"P02233";"2"
"012937";"9"
"P02456";"9"
"004858";"1"
"004859";"2"
"004203";"1"
"006035";"2"
"000851";"1"
"021409";"4"
"033102";"4"
"003427";"1"
"P05441";"6"
"021553";"6"
"013405";"7"
"012981";"9"
"004206";"2"
"004146";"6"
"001441";"1"
"018793";"8"
"018490";"3"
"001442";"2"
"001016";"2"
"P01572";"9"
"004253";"1"
"004210";"1"
"001183";"2"
"001443";"3"
"004204";"2"
"017654";"6"
"018128";"7"
"006436";"1"
"P01575";"2"
"033469";"9"
"P02242";"2"
"001182";"1"
"007410";"1"
"001363";"1"
"P02034";"1"
"P02478";"7"
"008057";"6"
"P01672";"1"
"P01400";"2"
"P01518";"1"
"033402";"1"
"003852";"1"
"004713";"2"
"032603";"5"
"P01573";"6"
"P00064";"2"
"010570";"7"
"030452";"2"
"020696";"5"
"013029";"8"
"013030";"9"
"020010";"1"
"P04334";"6"
"P07450";"3"
"P01506";"2"
"P05569";"7"
"P05566";"7"
"003853";"2"
"006392";"2"
"P00547";"4"
"P01996";"7"
"P00488";"1"
"P01217";"3"
"021306";"8"
"021307";"9"
"019813";"8"
"P03594";"1"
"006725";"5"
"P04861";"2"
"P05235";"1"
"009082";"2"
"018202";"7"
"005742";"4"
"P05036";"4"
"P04889";"2"
"P03014";"2"
"P01652";"1"
"009868";"1"
"011573";"1"
"P02038";"7"
"010686";"8"
"012973";"1"
"014404";"1"
"021565";"7"
"013404";"9"
"018486";"9"
"012454";"9"
"012455";"9"
"P03585";"5"
"019585";"2"
"033204";"4"
"007115";"4"
"P00184";"1"
"012251";"5"
"019806";"7"
"P03367";"9"
"018549";"5"
"020764";"2"
"019810";"7"
"019811";"9"
"P01293";"2"
"P01398";"2"
"033600";"5"
"030839";"5"
"034763";"9"
"P02457";"9"
"P01497";"1"
"019852";"6"
"031192";"4"
"P01092";"1"
"007117";"6"
"P00483";"1"
"P00551";"1"
"016661";"8"
"030191";"9"
"018030";"9"
"033900";"4"
"P01671";"3"
"011861";"9"
"010252";"5"
"P01316";"2"
"006512";"2"
"021480";"2"
"005799";"5"
"P03621";"1"
"030383";"1"
"009232";"1"
"009129";"5"
"006727";"3"
"P03020";"2"
"007358";"2"
"011310";"3"
"030606";"9"
"033747";"6"
"P01099";"1"
"P01997";"9"
"013352";"7"
"013353";"9"
"010685";"6"
"011239";"9"
"011887";"8"
"031193";"8"
"031196";"1"
"006835";"4"
"P00433";"5"
"P01857";"2"
"007535";"3"
"033597";"1"
"P01084";"8"
"013180";"8"
"014146";"9"
"P01488";"3"
"021552";"5"
"013901";"2"
"P07977";"3"
"033594";"1"
"030316";"1"
"033582";"5"
"P02022";"2"
"007682";"1"
"007683";"1"
"P01503";"4"
"002898";"1"
"018906";"5"
"P07779";"3"
"034838";"1"
"009051";"1"
"019274";"1"
"012661";"7"
"033627";"8"
"005972";"1"
"015121";"4"
"P02401";"1"
"P07135";"2"
"011834";"1"
"021778";"8"
"034517";"9"
"P01323";"1"
"015038";"3"
"032809";"5"
"P01123";"2"
"P01110";"5"
"P02073";"1"
"019584";"1"
"P02414";"1"
"P02415";"2"
"012295";"5"
"012296";"7"
"002895";"2"
"020758";"2"
"P02404";"2"
"P07126";"1"
"013257";"9"
"P07127";"3"
"012499";"8"
"P03347";"7"
"014631";"5"
"030121";"8"
"031195";"4"
"P01124";"5"
"P01510";"2"
"P01511";"2"
"005700";"4"
"P07451";"6"
"007165";"2"
"P00506";"5"
"P01609";"1"
"P07115";"1"
"P00552";"1"
"020055";"4"
"P00538";"4"
"033599";"4"
"P04158";"7"
"P02004";"2"
"P00556";"3"
"010408";"2"
"033471";"5"
"033472";"8"
"006995";"1"
"P02927";"3"
"P01326";"5"
"P02406";"1"
"P01487";"1"
"019664";"6"
"016362";"2"
"034158";"8"
"P03138";"8"
"P01111";"3"
"P07989";"2"
"032698";"1"
"017436";"2"
"017434";"7"
"017431";"2"
"P01673";"2"
"007064";"1"
"P03018";"2"
"019259";"4"
"P00494";"4"
"P02033";"5"
"P02003";"8"
"P00555";"2"
"P01113";"1"
"013922";"3"
"006964";"1"
"013031";"9"
"P07942";"7"
"008881";"5"
"008882";"3"
"P04501";"5"
"P01327";"7"
"P04156";"1"
"P04159";"8"
"020697";"2"
"P05480";"7"
"011888";"8"
"014143";"9"
"021776";"8"
"P01677";"1"
"030193";"9"
"P07693";"7"
"P02235";"2"
"P02245";"2"
"P00570";"2"
"033741";"7"
"030815";"5"
"015360";"7"
"P00543";"6"
"P01656";"1"
"P00544";"3"
"003327";"1"
"P08009";"3"
"020151";"9"
"020781";"2"
"P01097";"7"
"P00482";"1"
"P02042";"6"
"012656";"2"
"P04324";"3"
"017440";"2"
"033205";"6"
"017318";"2"
"P07941";"8"
"006041";"9"
"P02481";"3"
"020152";"6"
"030499";"3"
"031182";"1"
"030100";"6"
"013119";"8"
"015673";"9"
"013903";"5"
"017816";"5"
"018009";"3"
"034851";"1"
"032699";"5"
"034082";"4"
"019066";"6"
"020045";"5"
"P03573";"2"
"P00183";"2"
"P00569";"2"
"009050";"4"
"008159";"8"
"P00545";"1"
"P00549";"1"
"020122";"6"
"020123";"9"
"030521";"8"
"P07683";"9"
"018945";"8"
"012900";"6"
"P01128";"1"
