"district","hour","act1","act2","act3","act4","act5"
"013","9am",41.36061,52.05456,0,2.1927853,3.7218322
"014","9am",66.10801,24.06812,0.5131317,2.1678392,7.1429024
"015","9am",72.96682,9.58826,11.2216981,0,4.4065595
"016","9am",57.56086,32.55128,4.9771214,1.0199303,2.7649746
"017","9am",32.51311,29.82908,22.9280589,5.4947463,8.3413262
"018","9am",66.82482,25.25492,0.4783611,0.3849121,5.4787192
"019","9am",32.22072,38.26026,15.2516653,5.9846073,6.651297
"020","9am",73.19701,18.31366,0,2.2173546,4.5584814
"021","9am",83.25677,10.17078,0,1.323671,3.3276728
"022","9am",35.7769,38.12744,17.2315712,0.3271546,7.2955308
"023","9am",25.24867,51.45277,16.9989999,0,5.1319571
"024","9am",60.94122,23.04818,0.762325,5.7724696,7.7797889
"025","9am",15.59421,21.60986,60.0412297,0,2.4924508
"026","9am",59.51346,31.41986,3.5745629,0,4.9054373
"027","9am",17.64335,71.85765,4.3812651,0.7048341,4.8606754
"028","9am",28.68236,44.04825,16.0704084,5.1325305,5.1034053
"029","9am",48.06369,36.84618,3.5544057,4.1515291,6.9046706
"030","9am",46.49116,23.30082,22.8278137,0,6.6100484
"031","9am",59.04124,33.10903,0,1.5829624,3.679463
"032","9am",27.64417,46.46975,2.4310729,15.9937566,5.2950912
"033","9am",40.63046,28.49464,13.209209,11.3349757,6.330716
"034","9am",45.32733,46.86232,0.9394678,0.963841,3.3766656
"035","9am",35.42186,44.90056,2.9208464,13.0411709,3.7155561
"036","9am",52.44663,30.14571,1.0924996,6.4327103,5.9784733
"037","9am",59.61583,30.00097,1.4377889,3.7555391,5.1898685
"038","9am",64.00654,14.57515,0,17.1774655,3.5344141
"039","9am",61.69661,32.60393,1.4968057,1.7031194,2.4995388
"040","9am",53.90105,25.65583,8.7594983,5.4472419,6.236387
"041","9am",52.79161,35.41424,4.2096395,1.6152163,3.2441198
"042","9am",56.35744,22.52796,6.8217015,3.8938,10.399102
"043","9am",43.0358,38.39747,4.4000978,11.3411081,1.9946308
"044","9am",50.56439,29.54489,1.7744127,3.276513,13.4213623
"045","9am",79.1059,17.24546,0,0.6258892,3.0227502
"046","9am",76.13321,12.78915,0,2.8840927,6.2953169
"047","9am",55.23438,35.65407,0,1.0055046,7.2378176
"048","9am",68.66124,17.79595,0,6.4494804,6.2764401
"049","9am",75.25398,16.08471,0,3.733765,2.8707138
"050","9am",66.67237,26.1539,0,0,7.1737263
"051","9am",68.80158,23.80306,0,3.4805136,3.9148456
"052","9am",61.85888,29.473,0,1.6100539,7.0580621
"053","9am",81.54715,17.60293,0,0,0.8499272
"054","9am",48.67403,38.89095,5.3612653,0.7267532,6.3469988
"055","9am",62.99584,24.17845,0.9772155,0,10.5021495
"056","9am",68.66721,20.09444,1.0562253,1.6085528,6.9131848
"057","9am",63.4788,29.80661,2.9562511,0,3.7583369
"058","9am",76.29318,16.47932,1.0612693,1.0668937,2.0095923
"059","9am",58.80688,21.60211,0,6.4217968,11.1695067
"060","9am",46.16054,26.69963,19.8516764,5.5548814,1.7332708
"061","9am",69.62562,19.79728,0.5886624,2.5697563,6.8993353
"062","9am",58.28292,30.64315,0,5.0405087,6.0334216
"063","9am",75.11768,23.35681,0,0,1.525512
"064","9am",77.70251,15.41666,0,0,6.8808296
"065","9am",61.12221,25.70774,3.9103179,2.9317157,5.4275717
"066","9am",69.22952,20.4763,0,0,8.0476441
"067","9am",67.50783,26.01444,0.5905733,1.1893704,4.6977814
"068","9am",67.39158,22.19116,0.5225159,3.4322973,6.4624467
"069","9am",73.71757,21.74232,0.8652708,1.2689004,1.6459372
"070","9am",54.50632,28.7961,1.5039983,6.5721706,8.6214052
"071","9am",59.65215,31.00122,2.6979556,1.4484477,5.2002284
"072","9am",55.82511,20.6466,0,1.1261044,22.4021894
"073","9am",60.84101,17.48728,2.6381023,8.4952922,7.2810859
"074","9am",64.93028,23.58531,5.5180544,0,5.9663632
"075","9am",49.73331,31.72386,6.9906095,6.0494751,5.1083212
"076","9am",74.97662,14.2749,0,2.1928806,8.5555922
"077","9am",83.87429,10.00774,0,1.6855665,4.4324046
"078","9am",46.57402,30.59549,5.490118,8.2062175,8.0366502
"079","9am",62.75919,24.46292,8.4553875,0.5908177,3.4746938
"080","9am",76.73993,13.0071,0,3.3699871,6.8829859
"001","10am",29.83812,27.238693,27.9494622,1.6790863,11.2855248
"002","10am",26.12709,44.0309,2.6226996,10.1552668,15.8110215
"003","10am",36.28773,31.695454,9.4621689,7.4366633,14.042818
"004","10am",71.56885,25.632371,1.2727054,0.7338194,0.7922531
"005","10am",35.87032,24.086168,25.0640288,6.8281866,7.6908004
"006","10am",42.44268,22.295857,22.3607563,1.4746665,9.9616735
"007","10am",59.07803,21.939676,3.2028456,3.0194312,12.3666042
"008","10am",83.6894,9.318397,0,0,6.9922009
"009","10am",21.43429,39.14273,22.0085645,9.1298678,6.8085102
"010","10am",54.2247,29.913155,4.4593356,3.0863749,8.3164338
"011","10am",43.01492,39.601683,1.1804303,11.3477867,4.8551846
"012","10am",72.39039,16.816219,0.5384303,5.0796792,5.175285
"013","10am",37.35209,55.817631,0,2.3644519,3.7679183
"014","10am",63.23059,25.718892,0.5309841,2.0751203,8.4444152
"015","10am",71.05502,10.04276,10.6771392,0,6.4965726
"016","10am",58.77122,29.70956,5.5514967,1.629069,3.2560619
"017","10am",28.4794,29.72908,21.0881379,8.7203821,9.899025
"018","10am",61.92014,26.101759,0.5502644,0.7900843,8.2808682
"019","10am",28.69219,40.181674,15.3823018,8.7677409,5.8179061
"020","10am",70.17921,16.88643,0,2.2818647,10.6524932
"021","10am",82.21299,11.978357,0,2.5265129,1.3915167
"022","10am",31.92138,38.960563,18.0147071,0,9.7173157
