"district","hour","age1","age2","age3","age4"
"054","9am",9.087212,15.916605,51.98816,23.008025
"055","9am",4.096812,11.127879,55.81394,28.961367
"056","9am",6.698372,6.465561,51.00334,35.832729
"057","9am",9.498895,11.766319,52.95813,25.776658
"058","9am",10.693664,8.386658,54.58421,26.335464
"059","9am",7.635674,11.902363,51.41809,29.043868
"060","9am",23.139295,12.422447,46.97466,17.463597
"061","9am",9.458125,22.097205,44.61367,23.830997
"062","9am",4.728977,12.05331,58.00724,25.210471
"063","9am",6.266723,11.409019,59.55447,22.769791
"064","9am",3.124101,8.516463,55.27757,33.081868
"065","9am",9.26827,14.911634,49.75718,26.062913
"066","9am",10.076134,10.712427,49.51282,29.698623
"067","9am",4.483881,12.426224,56.17035,26.919541
"068","9am",8.974319,9.387275,53.39438,28.244025
"069","9am",2.346575,6.321154,69.64941,21.68286
"070","9am",12.048231,14.251913,48.55081,25.149047
"071","9am",4.193062,18.280911,51.13059,26.395438
"072","9am",9.191024,16.371924,48.74047,25.696585
"073","9am",6.006159,12.215036,49.77423,32.004573
"074","9am",6.457228,15.552326,47.20493,30.785515
"075","9am",16.868794,12.485312,47.33257,23.313326
"076","9am",8.465169,5.22085,53.12128,33.192703
"077","9am",8.995444,10.366002,46.11618,34.522375
"078","9am",12.824185,13.340789,52.34576,21.489268
"079","9am",13.981698,13.665662,49.89341,22.459229
"080","9am",6.308118,5.752214,49.76193,38.177738
"001","10am",39.797751,18.32681,33.65879,8.216653
"002","10am",22.021021,21.972158,40.41454,15.592282
"003","10am",22.089735,17.046905,45.17591,15.687454
"004","10am",12.786734,15.82648,50.74867,20.638118
"005","10am",39.748053,11.87359,36.7306,11.647757
"006","10am",35.635929,21.79029,28.04066,14.533123
"007","10am",20.22029,7.676148,46.49611,25.607452
"008","10am",6.85373,14.675437,36.3819,42.088935
"009","10am",28.52325,16.434488,42.1602,12.882057
"010","10am",7.743457,16.239544,55.10042,20.916575
"011","10am",11.037311,21.44665,51.05604,16.459997
"012","10am",9.685969,16.703398,38.33995,35.270678
"013","10am",12.048384,18.567353,57.3378,12.046461
"014","10am",10.799079,23.857431,38.88073,26.462759
"015","10am",18.268291,10.722536,37.79381,33.21536
"016","10am",12.314987,17.278946,50.17192,20.234145
"017","10am",26.175055,11.874524,43.28531,18.665113
"018","10am",17.405078,22.626883,46.0742,13.893841
"019","10am",22.398045,16.18674,49.79585,11.619366
"020","10am",10.080371,22.476348,54.67428,12.768997
"021","10am",17.411193,23.672663,39.29578,19.620359
"022","10am",34.710389,16.592058,41.5635,7.134048
"023","10am",25.02212,24.555059,46.76148,3.661345
"024","10am",16.848848,16.735209,51.81338,14.602568
"025","10am",64.96404,15.179635,17.90991,1.946411
"026","10am",7.835792,21.593576,51.25012,19.320516
"027","10am",11.71722,21.713691,60.93114,5.637944
"028","10am",23.024093,22.619976,46.24613,8.109796
"029","10am",11.744171,19.608866,53.28434,15.362627
"030","10am",24.778887,5.831069,42.74486,26.645186
"031","10am",10.609476,16.07968,42.05203,31.25881
"032","10am",5.696353,16.799636,60.41617,17.087842
"033","10am",19.842886,14.535471,46.03379,19.587849
"034","10am",4.281255,18.591748,56.07595,21.051051
"035","10am",8.837165,14.042061,54.19318,22.927598
"036","10am",4.152141,14.49837,45.04843,36.30106
"037","10am",6.461931,19.449062,53.23973,20.84928
"038","10am",8.502267,12.225239,43.35318,35.919317
"039","10am",13.358127,12.584813,53.28059,20.776467
"040","10am",16.651695,12.032575,50.21967,21.096061
"041","10am",9.482312,12.055372,56.43782,22.024495
"042","10am",16.34199,18.183586,39.20744,26.26698
"043","10am",6.872225,16.391167,49.09659,27.640021
"044","10am",9.000746,9.790467,45.74482,35.463967
"045","10am",13.214136,14.307747,46.69145,25.786664
"046","10am",8.003522,12.074038,52.29122,27.631217
"047","10am",7.425351,15.319663,53.10038,24.154608
"048","10am",4.778328,19.693732,47.22212,28.305822
"049","10am",2.704611,17.798664,52.22956,27.267162
"050","10am",9.472218,22.142247,48.57689,19.808648
"051","10am",6.916994,11.620295,46.64814,34.814577
"052","10am",11.801784,13.321136,51.014,23.863077
"053","10am",5.886069,13.061158,55.87084,25.181932
"054","10am",8.275464,19.118796,49.75281,22.85293
