"district","hour","age1","age2","age3","age4"
"074","9am",597.61109,1439.3549,4368.7776,2849.1741
"075","9am",2450.89034,1814.0082,6877.0142,3387.2254
"076","9am",444.55442,274.1767,2789.7022,1743.1387
"077","9am",543.869,626.7336,2788.2072,2087.24
"078","9am",1378.16241,1433.6798,5625.3833,2309.3632
"079","9am",1483.63462,1450.0992,5294.3207,2383.2076
"080","9am",375.3676,342.2883,2961.1075,2271.7847
"001","10am",4480.0784,2063.0699,3789.008,924.9581
"002","10am",1587.57842,1584.0557,2913.6365,1124.1064
"003","10am",3059.09432,2360.7386,6256.1797,2172.4752
"004","10am",484.00883,599.0706,1920.96,781.2027
"005","10am",2106.48372,629.2515,1946.5711,617.2833
"006","10am",3892.19824,2379.9612,3062.6339,1587.3248
"007","10am",979.40299,371.8068,2252.1155,1240.339
"008","10am",139.79106,299.3253,742.0578,858.4605
"009","10am",4556.3299,2625.26,6734.7093,2057.7915
"010","10am",377.19904,791.0602,2684.0503,1018.8876
"011","10am",954.62504,1854.9364,4415.8743,1423.6371
"012","10am",619.59225,1068.4833,2452.5309,2256.1954
"013","10am",904.96849,1394.616,4306.7105,904.8241
"014","10am",839.70142,1855.0767,3023.2399,2057.6586
"015","10am",539.26725,316.5218,1115.6471,980.4944
"016","10am",470.95196,660.7846,1918.6837,773.7978
"017","10am",2678.06087,1214.9238,4428.6703,1909.6926
"018","10am",1510.25602,1963.3573,3997.9041,1205.5824
"019","10am",2402.97407,1736.5943,5342.3473,1246.5836
