"district","hour","age1","age2","age3","age4"
"7503","8am",10.060772,17.912667,60.90331,11.123246
"7504","8am",6.138859,25.7251,57.20537,10.930669
"7505","8am",10.796879,17.523213,56.95611,14.723796
"7506","8am",6.526535,23.538359,53.343,16.592106
"7507","8am",16.82804,18.520322,48.82209,15.82955
"7508","8am",11.547459,21.511512,49.24245,17.698576
"7509","8am",13.438136,18.002491,50.09354,18.465829
"7510","8am",8.482787,15.910029,50.58645,25.020733
"7511","8am",9.978627,17.233905,55.85307,16.934401
"7512","8am",10.391896,30.328947,45.46842,13.810738
"7513","8am",11.037529,16.343952,57.87823,14.740293
"7514","8am",10.76419,24.226037,48.48692,16.522853
"7701","8am",11.012734,25.825689,54.95538,8.206194
"7702","8am",10.666238,17.523831,60.15346,11.656471
"7703","8am",11.407294,21.547215,53.53921,13.506282
"7704","8am",14.000519,11.053754,55.82062,19.125103
"7705","8am",12.469081,8.108127,66.95515,12.467641
"7706","8am",9.389962,14.003503,54.94,21.66653
"7707","8am",7.971724,12.812942,57.08245,22.132884
"7708","8am",13.064378,13.629591,51.50418,21.801849
"7709","8am",7.557009,11.351555,64.95353,16.137907
"7710","8am",8.379095,14.385868,61.05028,16.184759
"7711","8am",10.995591,8.408524,65.23632,15.359563
"7712","8am",9.450606,20.447743,49.61474,20.486908
"7713","8am",9.768022,11.766263,55.89346,22.572255
"7714","8am",11.046328,13.11152,50.2862,25.555951
"7715","8am",6.183035,13.791969,55.10094,24.924054
"7716","8am",11.829763,19.732781,57.56594,10.871517
"7801","8am",10.09393,13.320016,58.13326,18.452792
"7802","8am",7.301084,16.197909,51.08015,25.420853
"7803","8am",9.868442,11.041632,58.90275,20.187174
"7804","8am",11.953781,11.419521,53.08258,23.544115
"7805","8am",8.427381,18.138482,55.5084,17.925735
"7806","8am",5.310214,16.108755,60.40247,18.178563
"7807","8am",13.117754,15.131321,47.90517,23.84576
"7808","8am",9.062146,13.409338,63.9127,13.615815
"7809","8am",9.979621,19.467979,56.76231,13.790091
"7810","8am",4.031828,17.303526,53.45966,25.204985
"7811","8am",4.413113,17.22473,50.55921,27.802947
"7812","8am",12.552626,17.484008,50.04496,19.918402
"7813","8am",12.635718,8.090728,61.99678,17.27677
"7814","8am",7.580238,15.487065,51.72345,25.209246
"7815","8am",4.518986,21.554503,54.87455,19.051959
"7816","8am",8.667208,22.129426,61.46637,7.736996
"9101","8am",17.846035,21.859845,51.88833,8.405795
"9102","8am",7.788867,13.808843,60.17607,18.226217
"9103","8am",5.010694,13.162259,59.3556,22.471443
"9104","8am",6.86913,17.127815,48.86542,27.137632
"9105","8am",7.648491,14.530127,63.44867,14.37271
"9106","8am",14.308,18.250843,50.51711,16.924045
"9107","8am",7.278618,13.817401,56.79599,22.107994
"9108","8am",13.962577,16.84182,49.39725,19.798351
"9109","8am",8.63467,16.824681,55.89513,18.645515
"9110","8am",10.266943,18.00347,53.77784,17.951743
"9111","8am",8.898327,17.056365,57.9837,16.061608
"9112","8am",6.239772,16.103632,57.71335,19.943248
"9113","8am",8.324113,17.491952,54.04628,20.13766
"9114","8am",15.918405,12.936738,51.90089,19.243971
"9201","8am",12.091622,19.506884,52.89731,15.504188
"9202","8am",11.221941,17.354823,54.56557,16.857662
"9203","8am",9.179461,20.867542,52.08288,17.870114
"9204","8am",12.18082,19.308707,55.52439,12.986079
"9205","8am",9.726205,22.849861,53.89175,13.532182
"9206","8am",9.008292,13.586033,61.73212,15.67356
"9207","8am",8.095922,10.755852,60.01438,21.133849
"9208","8am",9.00936,17.616261,53.99316,19.381222
"9209","8am",9.814783,20.737006,53.59462,15.853594
"9210","8am",9.299651,17.448063,52.18879,21.063494
"9211","8am",11.83612,28.476447,40.65658,19.030856
"9212","8am",9.659258,16.966739,50.95308,22.420922
"9302","8am",8.792024,18.977663,48.56738,23.662937
